@relation caracteristicas

@attribute laranjaLaranja real
@attribute amareloLimao real
@attribute verdeLaranja real
@attribute verdeLimao real
@attribute classe {Limao, Laranja}

@data
9.409795918367347,15.004897959183674,28.75591836734694,7.142857142857142,Laranja
2.0653333333333332,10.002666666666666,9.184000000000001,2.006666666666667,Laranja
20.928717406832458,19.48753558923959,0.0,0.0,Laranja
6.685405405405405,35.8754054054054,0.0016216216216216215,0.9143243243243244,Laranja
0.8680005358128837,73.86896652367433,0.5378548535172523,0.728465930686287,Laranja
2.456966805804015,16.138806069038626,1.9876764062810577E-4,0.02100311402636984,Laranja
0.020729166666666667,19.94828125,30.838437499999998,0.8269270833333333,Limao
0.16019999999999998,63.9687,4.5263,1.5377999999999998,Limao
0.006144802708559796,34.941511863796556,1.6722518018984844,0.09900921547313249,Limao
0.10120000000000001,30.903599999999997,0.1664,0.15280000000000002,Limao
0.13947677193333458,52.61416046133102,1.6028626864987319,0.15828555589595458,Limao
0.09594356261022928,55.648677248677245,0.0,0.0,Limao
0.0,66.33814523184603,0.0,0.0,Limao
0.9499190133659831,67.18893480257117,0.04806588613406795,0.010442174267931844,Limao
0.03943908851884312,47.56719252118025,0.02337131171487,0.013876716330704062,Limao
0.5903244018554688,26.720809936523438,5.607509613037109,0.3264427185058594,Limao
0.0023217709141807132,62.15811923288689,0.0,0.0,Limao
16.445583887657058,47.8970805617147,0.005912786400591279,0.0013858093126385808,Limao
0.004916587549165876,53.9039400515394,0.0,0.0,Limao
2.4544585987261147,24.23619957537155,0.021549893842887472,0.26252653927813163,Limao
0.09310978194320163,43.698488202326565,5.096736212499412,0.310931097819432,Limao
0.02074957358674464,24.274416166512776,28.74796812480763,2.033548383476967,Limao
0.003716090672612412,60.94946116685247,0.001858045336306206,0.001858045336306206,Limao
15.291439110961619,26.446219772341028,5.283201741962895E-4,2.4894667894066E-4,Limao
0.19038865546218486,59.21481092436974,0.0,5.252100840336134E-4,Limao
0.006144802708559796,34.941511863796556,1.6722518018984844,0.09900921547313249,Limao
0.28172059422059426,48.493503774175075,1.4659492813428,6.49252796243537,Limao
2.130208333333333,85.65781249999999,0.0,0.0,Limao
4.349564917293596,63.827696749212315,0.0029136123971193416,0.013431501977237654,Limao
3.033529048207664,43.2581891223733,4.635352286773795E-4,4.635352286773795E-4,Limao
5.7220458984375E-4,51.88875198364258,23.170948028564453,2.5074005126953125,Limao
0.006472491909385113,49.152103559870554,6.405339805825243,0.5266990291262136,Limao
2.664375,54.994375,0.0,0.0,Limao
0.2861111111111111,95.11740740740741,0.0,0.01888888888888889,Limao
0.029385307346326835,21.997001499250374,20.986056971514245,1.2298350824587707,Limao
0.25850931803385413,36.09059651692708,21.786626180013023,9.89850362141927,Limao
0.32293961086637296,71.73876881424376,0.007026661160058737,0.6120365271659325,Limao
6.086279092414062E-5,49.9560327198364,6.92353198948291,0.7086863375206933,Limao
5.012345679012346,37.23649691358025,0.018647119341563788,0.0261059670781893,Limao
0.011679697373811328,49.21841905708234,1.743238414001691E-4,0.0552606577238536,Limao
0.1648,43.437688888888886,21.035555555555554,4.475733333333333,Limao
0.05963488843813388,66.07200811359026,0.0,0.0,Limao
0.2188888888888889,44.90888888888889,23.404444444444444,6.05,Limao
0.8438786008230453,46.78613683127572,0.0,0.005015432098765432,Limao
0.021020408163265305,76.81061224489795,3.5720408163265307,0.6875510204081632,Limao
0.0017578124999999998,18.808984375,0.0015625,7.8125E-5,Limao
4.615677767354597,35.830440900562856,0.002227954971857411,0.004983583489681051,Limao
0.4319154295480053,57.785428065375974,0.1338351953882257,0.24218271732476276,Limao
0.4933415032679738,94.29591503267973,0.0,0.0,Limao
0.03134328358208955,35.98059701492537,2.9149253731343285,0.0746268656716418,Limao
0.37326812744140625,41.668701171875,0.0,0.0,Limao
0.02962962962962963,26.909351851851852,43.95972222222222,5.013425925925926,Limao
0.39402777777777775,46.525555555555556,25.858124999999998,13.885,Limao
1.8216461127614245,58.53362138806373,0.5297506526239986,0.44753503165601466,Limao
0.0030208333333333333,27.48864583333333,34.536875,8.373958333333334,Limao
0.46709999999999996,38.413399999999996,1.5618999999999998,4.0718,Limao
3.996275471260785E-4,38.877499503795796,0.23937690072852102,0.009724270313401243,Limao
0.018333333333333333,11.488333333333333,13.9875,3.0166666666666666,Limao
0.011753643629525152,97.40416862560727,0.40949694405265635,0.8721203573107664,Limao
0.09375,73.7125,4.948333333333333,4.063958333333333,Limao
0.029728725380899296,41.89565217391304,0.0036417688591601632,3.716090672612412E-4,Limao
0.02836996445706226,60.070482259214955,0.0,1.0060271084064632E-4,Limao
0.011541421521347737,46.863609282568156,0.0,0.0,Limao
0.028560898394677493,72.9126498307377,0.0,5.882780307863542E-4,Limao
0.19791666666666669,15.201931423611112,0.0,0.0,Limao
0.3070819281888514,55.969847252529256,0.0,0.0,Limao
0.12378640776699028,41.97653721682848,0.007281553398058253,0.04773462783171521,Limao
0.24060889963619356,22.473027007950254,6.3423459979714965,2.425107373622373,Limao
0.0,38.02040816326531,9.455357142857142,0.6785714285714286,Limao
0.022093876054272092,38.671800513384675,0.6303630363036303,1.3061972863953062,Limao
0.05254154447702836,59.765273704789834,5.073680351906158,1.812316715542522,Limao
0.19038865546218486,59.21481092436974,0.0,5.252100840336134E-4,Limao
0.32293961086637296,71.73876881424376,0.007026661160058737,0.6120365271659325,Limao
0.16019999999999998,63.9687,4.5263,1.5377999999999998,Limao
0.021020408163265305,76.81061224489795,3.5720408163265307,0.6875510204081632,Limao
2.586674528301887,48.90084512578616,0.0,0.0,Limao
0.005758245807997052,50.279850746268664,4.183941404090658,0.06449235304956698,Limao
0.7650587293836806,47.50289210566768,7.064254195601852E-5,0.00362396240234375,Limao
0.011976996923259136,50.92410865633858,3.656685267846444,1.0134861304884495,Limao
0.004916587549165876,53.9039400515394,0.0,0.0,Limao
